rank_saa,playerID,name,role,team,IP,qualifying_IP,qualifying_seasons,W,L,SV,SO,G,GS,career_ERA,career_WHIP,ERA_plus,real_WAR,SAA_total,SAA_rate,z_era,z_whip,z_k9,z_wpct,z_sv,yr_min,yr_max,hof,is_nel_ranked
220,matlajo01,Jon Matlack,SP,NYN,2363.0,2326.0,12.0,125,126,3,1516,361,318,3.180279305966991,1.2331781633516716,119.37766470711138,38.92,3.5726914318672858,0.3071961678303772,0.488579630547463,0.48297799716324796,0.5257719596593405,0.034505791033498885,-0.4774878923586858,1971,1983,False,False
221,nehfar01,Art Nehf,SP,NY1,2707.6666666666665,2688.9999999999995,14.0,184,120,13,844,451,319,3.20423488858796,1.2390742336575158,110.7867354363514,24.72,3.5671280614691696,0.2653126114889676,0.32708972911236905,0.5776764658507925,-0.3306941902699351,0.6995071218331885,-0.34641523564473503,1915,1929,False,False
222,troutdi01,Dizzy Trout,SP,DET,2725.6666666666665,2725.3333333333326,14.0,170,161,35,1256,521,322,3.2326036443683503,1.3526965879907058,128.39498467540827,45.24,3.565293032272805,0.2616408781022117,0.42633944422813086,0.09997021142034318,0.31299200066602934,0.137135113394605,0.4003804137796628,1939,1957,False,False
223,whitnji01,Jim Whitney,SP,BSN,3496.3333333333335,3496.3333333333335,10.0,191,204,2,1571,413,396,2.97054056630756,1.1466298026503956,109.2935386477626,47.48,3.5652699717710425,0.2039433676291949,0.13803549269355722,0.38493132760162324,0.3519096372194404,-0.11672158619032948,0.29083114636709945,1881,1890,False,False
224,antonjo02,Johnny Antonelli,SP,NY1,1992.3333333333333,1988.3333333333333,11.0,126,110,21,1162,377,268,3.338296804416932,1.2834197758072612,122.69882615708124,31.22,3.5555247857657655,0.357638704351963,0.4971126302867921,0.4091567242380118,0.5295672901999148,0.21832878926718174,-0.1850785017265732,1948,1961,False,False
225,chancde01,Dean Chance,SP,LAA,2147.3333333333335,2129.0,10.0,128,115,23,1534,406,294,2.9212977336230983,1.2122011797578391,125.69401753474685,34.93,3.550595263267156,0.33354582087995827,0.5683900234091609,0.2982434884736322,0.42472360286676525,0.21544313178022462,-0.1114590402013797,1961,1971,False,False
226,harenda01,Dan Haren,SP,OAK,2419.6666666666665,2419.6666666666665,13.0,153,131,1,2013,391,380,3.752996280479405,1.180741148918584,112.65533949474684,32.9,3.5383124894439213,0.2924628039215254,0.21534715495283005,0.6879292752623788,0.2332703487078238,0.2730050766605208,-0.34611388705945817,2003,2015,False,False
227,chambel01,Ice Box Chamberlain,SP,CIN,2521.6666666666665,2479.333333333333,8.0,157,120,1,1133,321,301,3.565499008592201,1.3923331130204892,118.13510430205295,30.39,3.5339262977267283,0.2850706881737076,0.17779013718948714,0.10303289047930875,0.7668081421102225,0.4667221386727863,-0.3184112490009319,1886,1896,False,False
228,jonessa02,Sam Jones,SP,SFN,1669.3333333333333,1577.3333333333335,8.0,103,104,9,1393,327,225,3.633785942492013,1.364017571884984,112.97563738558854,19.81,3.533871297025019,0.44808173673182816,0.35656152090507837,0.017676884020126148,1.9789743619199305,0.00017786365500994928,-0.41308309614461164,1947,1964,False,False
229,fitzsfr01,Freddie Fitzsimmons,SP,NY1,3223.6666666666665,3220.666666666666,18.0,217,146,13,870,513,426,3.5093578740564575,1.29697032364802,114.93636069309494,33.59,3.517640891816398,0.2184417858714386,0.5189661175054722,0.6087760022342432,-0.7632616909463433,0.5838255952165853,-0.27606524917538683,1925,1943,False,False
230,gordoto01,Tom Gordon,RP,KCA,2108.0,2043.3333333333335,17.0,138,126,158,1928,890,203,3.957779886148008,1.3595825426944972,118.7927574022954,35.01,3.4903471768735232,0.34163267636608713,0.16345654970638532,0.022856339810716896,1.1177016631141472,0.2025137276898271,0.1985327413396523,1988,2009,False,False
231,righeda01,Dave Righetti,RP,NYA,1403.6666666666667,1365.9999999999998,14.0,82,79,252,1112,718,89,3.4623604844454996,1.3379244834956068,122.8599575754146,21.34,3.490146140469141,0.5110023631726416,0.4652488454100938,0.004339603922308022,1.0821463975053915,0.08761137220183207,1.609345038690346,1979,1995,False,False
232,rowesc01,Schoolboy Rowe,SP,DET,2219.3333333333335,2167.0000000000005,13.0,158,101,12,913,382,278,3.8727846200060076,1.3021928507059175,113.27274381539594,34.32,3.4871940957269603,0.32184532494019014,0.0963074842866006,0.5651917593097037,0.06550847839676602,0.7654119858231431,-0.0746058194327728,1933,1949,False,False
233,pfeffje01,Jeff Pfeffer,SP,BRO,2407.3333333333335,2364.0,10.0,158,112,10,836,347,280,2.7740238161174187,1.209637219606757,119.42853297733267,38.81,3.471720391224146,0.2937157691390986,0.5233580727980102,0.47918458065021385,-0.33428429237431945,0.5464890475793247,0.006391547360415413,1911,1924,False,False
234,nolanga01,Gary Nolan,SP,CIN,1674.6666666666667,1664.3333333333333,9.0,110,70,0,1039,250,247,3.079418789808917,1.1453025477707006,121.70055441641273,25.61,3.4686089061507355,0.41681661199488107,0.40884441142666506,0.7889831015122807,0.08507916582849553,0.777757530955369,-0.5520760559662837,1967,1977,False,False
235,marshmi01,Mike Marshall,RP,MON,1386.6666666666667,1323.3333333333335,12.0,97,112,188,880,724,24,3.1413461538461536,1.2944711538461537,130.77272414564902,17.15,3.4593097294105,0.522817591346675,0.5177957133610726,0.14979770479268245,0.44598946079780827,-0.14614758956443935,2.8958544325870665,1967,1981,False,False
236,pettian01,Andy Pettitte,SP,NYA,3316.0,3316.0,18.0,256,153,0,2448,531,521,3.848612786489747,1.350723763570567,120.07918755527308,60.67,3.4495199559428444,0.2080530733379279,0.32388083360536646,0.07701534029258413,-0.03594190552941762,0.756754172939731,-0.36333423618622446,1995,2013,False,False
237,pfiesja01,Jack Pfiester,SP,CHN,1067.3333333333333,994.6666666666666,5.0,71,44,0,503,149,128,2.023735165521549,1.088694565896315,146.49210410166768,10.96,3.4280193961297862,0.689280039436284,1.0326479398011614,0.8882102233298491,0.46971146800143077,0.9206370897486275,-0.6900421289648034,1903,1911,False,False
238,quiseda01,Dan Quisenberry,RP,KCA,1043.3333333333333,1036.6666666666667,11.0,56,46,244,379,674,0,2.76038338658147,1.1750798722044729,158.04787739781858,24.59,3.4173984758717593,0.6593051721939085,1.1054562721057482,0.9367758443816165,-1.294251611965887,0.2857062423043444,3.601925012513486,1979,1990,False,False
239,mcjamdo01,James McJames,SP,WAS,1361.3333333333333,1344.3333333333333,5.0,79,80,4,593,178,162,3.4311949069539667,1.4522526934378062,122.98919538885809,15.090000000000002,3.407429345568512,0.5069322110937533,0.39947551295173245,-0.037071436297822016,1.7358524488398288,-0.030295208012467614,0.7521974376480342,1895,1901,False,False
240,garbege01,Gene Garber,RP,ATL,1510.0,1443.6666666666667,15.0,96,113,218,940,931,9,3.337748344370861,1.2642384105960265,126.74649012649864,16.53,3.3806836659618287,0.4683468482052868,0.496728434482594,0.41020886519549055,0.32620561196018966,-0.06464317919112005,1.8930003673195162,1969,1988,False,False
241,passecl01,Claude Passeau,SP,CHN,2719.6666666666665,2716.666666666667,12.0,162,150,21,1104,444,331,3.3191567594067903,1.3178085549699718,117.49971658191487,43.46,3.370567860535815,0.2481399651928208,0.46610064924042166,0.35727388067880245,-0.019435129060874273,0.13692703179940913,0.18797952165307752,1935,1947,False,False
242,stiebda01,Dave Stieb,SP,TOR,2895.3333333333335,2873.0,15.0,176,137,3,1669,443,412,3.4379461201934145,1.2454524522219663,126.81117302649083,56.51,3.3024497691108747,0.22989556346055515,0.378210803092662,0.5028384713641851,-0.12030335079236038,0.4118779296258261,-0.46582730887041585,1979,1998,False,False
243,martira02,Ramon Martinez,SP,LAN,1895.6666666666667,1823.6666666666667,11.0,135,88,0,1427,301,297,3.6652013363812204,1.311411992263056,108.21198193759969,25.86,3.279164943771128,0.35962328025272844,0.4128173517976276,0.28467481821303786,0.3999457362910079,0.7222874701787848,-0.3919640354389654,1988,2001,False,False
244,linceti01,Tim Lincecum,SP,SFN,1682.0,1643.6666666666665,9.0,110,89,1,1736,278,270,3.740190249702735,1.293103448275862,114.95509122067412,19.9,3.2628194149853975,0.3970171666986897,0.27344870541555455,0.19187035827816554,1.1072404270153997,0.46696345985001503,-0.3415337659782344,2007,2016,False,False
245,lestejo01,Jon Lester,SP,BOS,2740.0,2740.0,16.0,200,117,0,2488,452,451,3.6591240875912407,1.2781021897810219,121.88683743984136,43.51,3.256399697232,0.2376934085570803,0.2699567736264795,0.07541644450905845,0.2304973695523731,0.714741347626047,-0.3516990560996562,2006,2021,False,False
246,lavelga01,Gary Lavelle,RP,SFN,1085.0,1036.3333333333333,11.0,80,77,136,769,745,3,2.928110599078341,1.3308755760368665,131.60014539855646,19.72,3.2547527173394766,0.628128539853228,0.9105931758592986,0.12247735165624146,0.9063795825688449,0.16224713056700166,1.561355653471737,1974,1987,False,False
247,clarkwa02,Watson Clark,SP,BRO,1747.3333333333335,1719.3333333333333,10.0,111,97,16,643,355,206,3.6621518504387636,1.3048454788248758,116.98271067926576,26.68,3.250838674937785,0.37815106726690023,0.5051072072963755,0.6901637144354826,0.012697873933973609,0.27346901620261804,0.2209995880661723,1924,1937,False,False
248,facero01,Roy Face,RP,PIT,1375.0,1354.6666666666665,15.0,104,95,193,877,848,27,3.475636363636364,1.242909090909091,118.63503584240412,21.05,3.244639783402449,0.47903146408500724,0.23382175505975344,0.4256876200385537,0.38860220284401803,0.06849885229679983,2.2273390928226675,1953,1969,False,False
249,bumgama01,Madison Bumgarner,SP,SFN,2209.3333333333335,2182.6666666666665,13.0,134,124,0,2070,358,355,3.474803862401931,1.1546469523234761,115.18807611915938,32.41,3.2357362154634406,0.2964938499202908,0.4096146694728026,0.6297176427431127,0.21679712619486416,0.16072306711056272,-0.3599994046882776,2009,2023,False,False
250,hernawi01,Willie Hernandez,RP,DET,1044.6666666666667,999.6666666666665,11.0,70,63,147,788,744,11,3.3771537970644543,1.2453733248245054,127.96876408899631,16.57,3.1911349271761895,0.6384397987014718,0.5382359308773451,0.60475313672496,0.9439721860280864,0.1557619699448572,1.327457006063066,1977,1989,False,False
251,higuete01,Teddy Higuera,SP,ML4,1380.0,1313.6666666666667,7.0,94,64,0,1081,213,205,3.6130434782608694,1.2355072463768115,124.14149129225527,30.34,3.1910173251073832,0.4858184204680106,0.36863902587045505,0.6470782619441142,0.739088426866549,0.650143552495909,-0.4595729735812341,1985,1994,False,False
252,murphjo04,Johnny Murphy,RP,NYA,1045.0,1041.6666666666667,12.0,93,53,107,378,415,40,3.4966507177033495,1.367464114832536,122.72635088618254,15.58,3.1817385373201645,0.6108937991654716,0.48167387274469753,0.2522686876554287,-0.36911804090174394,0.8505206819726613,3.3031679978920034,1932,1947,False,False
253,penaal01,Alejandro Peña,RP,LAN,1057.6666666666667,959.6666666666667,10.0,56,52,74,839,503,72,3.1058934762054835,1.219665931295304,131.69879000392172,15.72,3.1780640215882623,0.6623266456939761,0.8880822416750008,0.717563097756113,0.9495897352644856,0.28340776703530485,0.1777237365617513,1981,1996,False,False
254,webbbr01,Brandon Webb,SP,ARI,1319.6666666666667,1315.6666666666667,6.0,87,62,0,1065,199,198,3.2667340237433695,1.2389492296034352,143.8022585097054,32.98,3.1766722507389225,0.48289925270923567,0.8260689758810708,0.5831534236470511,0.359158905846172,0.46938890891087903,-0.3511591012420514,2003,2009,False,False
255,swiftbi01,Bill Swift,RP,PIT,1637.6666666666667,1606.3333333333333,9.0,95,82,20,636,336,163,3.5776511296560143,1.2414003663749236,109.53661271014037,19.27,3.170129557049239,0.39470382532258635,0.42695609619804176,0.921927279551685,-0.04827229826088723,0.2140810999305371,0.2646750529293604,1932,1943,False,False
256,tananfr01,Frank Tanana,SP,CAL,4188.333333333333,4162.0,20.0,240,236,1,2773,638,616,3.6615996816553924,1.269717469160366,109.85807384760477,57.1,3.160411385219116,0.1518698407121152,0.09619290116935877,0.31209089492471215,0.44235108045883675,0.04543348727380282,-0.47758021857930494,1973,1993,False,False
257,jacksmi02,Michael Jackson,RP,SEA,1188.3333333333333,1175.0,16.0,62,67,142,1006,1005,7,3.415708274894811,1.217671809256662,138.06771966806443,18.84,3.1269339631378474,0.532244078831974,0.5390396709379013,0.678672066218777,0.898195098728164,-0.19552494610415994,0.5823994444862902,1986,2004,False,False
258,bedrost01,Steve Bedrosian,RP,ATL,1191.0,1138.6666666666667,12.0,76,79,184,921,732,46,3.3778337531486144,1.2963895885810244,122.95325972331975,15.44,3.123729130970553,0.5486643672664905,0.5456844025056281,0.2725077745511809,0.943705206992559,-0.0012478121354448808,1.4994716794080483,1981,1995,False,False
259,snellbl01,Blake Snell,SP,TBA,1158.0,1157.9999999999998,10.0,81,62,0,1440,222,222,3.1476683937823835,1.2193436960276338,141.76215998746187,25.810000000000002,3.089751225515597,0.53363579024449,0.7408632096275771,0.22826314775616116,1.274078104547448,0.35370209327945157,-0.36579576156586074,2016,2025,False,False
260,breweji01,Jim Brewer,RP,LAN,1040.6666666666667,932.0,12.0,69,65,132,810,584,35,3.0701473414477896,1.2088404868673925,129.82781190877313,15.68,3.0803155315154203,0.6610119166342103,0.5462358251969183,0.42105985682826236,1.1431469642487049,0.2600378097350129,1.3855104133117158,1960,1976,False,False
261,baldwla01,Lady Baldwin,SP,DTN,1017.0,1000.0,5.0,73,41,1,582,118,116,2.849557522123894,1.134709931170108,127.95388582440776,14.049999999999999,3.077402348850316,0.6154804697700632,0.4965984357283745,0.6757460589961297,0.7542138631934733,0.8081374971389543,0.0992407402245137,1884,1890,False,False
262,hernaro01,Roberto Hernandez,RP,CHA,1071.3333333333333,1056.3333333333333,16.0,67,71,326,945,1010,3,3.4527069072806476,1.3665214685749845,148.62467534430934,18.47,3.0759718890464045,0.582386599377672,0.7252004281297677,0.08839617444789308,0.8862330660493152,-0.06529341575278858,2.1112481949604436,1991,2007,False,False
263,valenfe01,Fernando Valenzuela,SP,LAN,2930.0,2905.6666666666665,15.0,173,153,2,2074,453,424,3.5447098976109217,1.3204778156996586,107.5824637983048,37.36,3.0703132300710956,0.21133279087331158,0.33355129354432006,0.10206242748760926,0.5015919841544275,0.23072058175309695,-0.4521543089454523,1980,1997,False,False
264,ruthba01,Babe Ruth,SP,BOS,1221.3333333333333,1167.3333333333333,5.0,94,46,4,488,163,148,2.277019650655022,1.1585698689956332,128.12837680402956,20.36,3.0682926890506934,0.525692636616338,0.7324529951747689,0.4861389590504655,0.19020316326698447,1.021936626134477,-0.21383309820262897,1914,1933,True,False
265,streesa01,Sam Streeter,SP,BBB,1173.0,1114.6666666666667,9.0,74,53,2,599,177,129,3.8900255754475705,1.3017902813299234,123.05897845266809,19.52,3.0540219537553064,0.5479704462479618,0.3693335860547107,0.7229431587247075,1.0778070535123263,0.5768570411577901,-0.5658150283740253,1921,1936,False,True
266,vealebo01,Bob Veale,SP,PIT,1926.0,1859.6666666666667,10.0,120,95,21,1703,397,255,3.074766355140187,1.3198338525441329,122.96800586757328,24.650000000000002,3.045052087713055,0.32748364449324846,0.4091677286261831,-0.3667066916873977,1.454520424786168,0.3896838263628646,-0.5384570017654166,1962,1974,False,False
267,wellsda01,David Wells,SP,TOR,3439.0,3409.666666666667,20.0,239,157,13,2201,660,489,4.129688863041582,1.2660657167781333,110.71939508363431,53.61,3.0222964816386457,0.17727811995143095,0.05617583384124841,0.5381628554191576,-0.32569223225690846,0.6340070862238744,-0.32969523157063796,1987,2007,False,False
268,nomohi01,Hideo Nomo,SP,LAN,1976.3333333333335,1972.0,11.0,123,109,0,1918,323,318,4.244223309158373,1.3540226007758474,105.27892435401989,21.790000000000003,3.0083689371634526,0.30510841147702356,0.07551618662407408,0.15112397248802098,1.2060105557500018,0.22113405890537877,-0.36980551232076403,1995,2008,False,False
269,russere01,Reb Russell,SP,CHA,1291.6666666666667,1291.6666666666667,6.0,81,59,13,495,241,148,2.3341935483870966,1.0784516129032258,124.10411752034486,22.58,2.9933377946162283,0.4634845617470288,0.5317371851338034,0.9106317289503701,-0.29813160005464495,0.5016643728878795,0.6218577865933842,1913,1918,False,False
270,erskica01,Carl Erskine,SP,BRO,1718.6666666666665,1695.333333333333,11.0,122,78,13,981,335,216,3.9955391776570988,1.328355314197052,104.78090260383964,16.439999999999998,2.9909250638411096,0.3528421231428756,-0.07182316019953791,0.3093970866493027,0.8037480646158164,0.7458878072955197,-0.16478532851832853,1948,1959,False,False
271,wyattwh01,Whit Wyatt,SP,BRO,1761.0,1674.6666666666665,12.0,106,95,13,872,360,210,3.787052810902896,1.3208404315729698,118.10042375091719,22.06,2.981944910476027,0.3561239940855129,0.2641346568517606,0.4693426249208946,0.7161271249283512,0.27944998271202304,-0.263607478857258,1929,1945,False,False
272,daviscu01,Curt Davis,SP,BRO,2325.0,2322.9999999999995,12.0,158,131,33,684,429,281,3.4219354838709677,1.2636559139784946,119.18259185256578,37.92,2.9800004440481884,0.2565648251440541,0.4446245016079314,0.6803612812912959,-0.757448467192384,0.26072306212664675,0.7466346043239473,1934,1946,False,False
273,cummica01,Candy Cummings,SP,NY2,2149.6666666666665,2149.6666666666665,6.0,145,94,0,259,242,241,2.424096759187471,1.2276321910373702,119.79123940249937,38.589999999999996,2.9794425403298237,0.27720042242175447,0.2955986712957832,0.24016327509303445,0.4367239506580821,0.3970567123896285,-0.3016353199450409,1872,1877,False,False
274,gromest01,Steve Gromek,SP,CLE,2064.6666666666665,2013.6666666666667,14.0,123,108,23,904,447,225,3.4087826929286407,1.244752986761382,113.02442011279723,22.57,2.9610325873568373,0.29409361900581066,0.3629116743054785,0.7275027789069365,-0.07463281345018496,0.22144965094925073,-0.04869402740904532,1941,1957,False,False
275,chenela01,Larry Cheney,SP,CHN,1881.3333333333333,1871.3333333333335,8.0,116,100,19,926,313,225,2.6980864635010633,1.242735648476258,111.90096443944431,16.51,2.9539036716021085,0.3157004280301505,0.1649468273044926,0.017541481381525743,0.7445909335151765,0.16339378526920184,0.8848140710177028,1911,1919,False,False
276,leiteal01,Al Leiter,SP,NYN,2391.0,2326.0,14.0,162,132,2,1974,419,382,3.8017565872020076,1.3864491844416562,118.38267310775652,42.51,2.949932428682102,0.2536485321308772,0.45859147307018333,0.009104466327210039,0.5340843051677018,0.32870495693240165,-0.35833305138491894,1987,2005,False,False
277,scottji01,Jim Scott,SP,CHA,1892.0,1854.3333333333333,8.0,107,113,9,945,317,226,2.2975687103594082,1.180232558139535,124.03563208110029,27.74,2.9440260264533156,0.31752932156605956,0.5934373158683478,0.34464990109542515,0.5286515403334615,-0.0670815843753697,-0.09306473866502081,1909,1917,False,False
278,zambrca01,Carlos Zambrano,SP,CHN,1959.0,1951.3333333333333,11.0,132,91,0,1637,354,302,3.66156202143951,1.330781010719755,123.823332453657,38.32,2.942146156822071,0.30155239051814875,0.4373911797566803,0.08612992666886986,0.4148505310740934,0.6144813847332857,-0.35194269249714605,2001,2012,False,False
279,vandejo01,Johnny Vander Meer,SP,CIN,2104.6666666666665,2101.666666666667,12.0,119,121,2,1294,346,285,3.442350332594235,1.3926195755464048,111.07973644459935,26.73,2.9360064114795987,0.27939791386007273,0.32592574631564053,-0.013232412019727977,1.3780550893875445,-0.08137455624779945,-0.6019948059592837,1937,1951,False,False
280,mossido01,Don Mossi,RP,DET,1548.0,1548.0,12.0,101,80,50,932,460,165,3.4302325581395348,1.2131782945736433,119.45015745226182,22.57,2.9301675315949747,0.3785746164851387,0.31542197719111015,0.6365505508554943,0.21074868313066722,0.4324844245937529,0.07239807248288774,1954,1965,False,False
281,sainjo01,Johnny Sain,SP,BSN,2125.6666666666665,2125.666666666667,11.0,139,116,51,910,412,245,3.488787831268622,1.3002979457425123,112.99266741745106,24.79,2.921711592405436,0.2748983778333482,0.3264671705789236,0.4800458600664966,-0.09554817874894131,0.2557369439888764,0.41232367124006075,1942,1955,False,False
282,weaveje02,Jered Weaver,SP,LAA,2067.3333333333335,2067.333333333333,12.0,150,98,0,1621,331,331,3.626410835214447,1.191389874234118,117.98731885089613,34.88,2.921111061710526,0.2825970069374905,0.2952210127694795,0.5837247238587142,-0.12465753810534601,0.6159292338480922,-0.3539376636810721,2006,2017,False,False
283,wainwad01,Adam Wainwright,SP,SLN,2668.3333333333335,2638.333333333333,16.0,200,128,3,2202,478,411,3.531417863835103,1.2415990006246096,122.3075418234653,41.0,2.9067762374111696,0.22034943050495293,0.38465690883004733,0.23989489660302024,-0.1871450419636226,0.651399701686203,-0.34664264520905946,2005,2023,False,False
284,mcdanli01,Lindy McDaniel,RP,SLN,2139.3333333333335,2120.3333333333335,20.0,141,119,172,1361,987,74,3.4538797133063257,1.2723589903396695,118.44182015396062,28.950000000000003,2.8913038915008906,0.2727216373055391,0.14694844795376755,0.16791287697217572,0.23405011154849703,0.1509475879981832,1.1373671664007226,1955,1975,False,False
285,rixeyep01,Eppa Rixey,SP,CIN,4494.666666666667,4494.666666666667,21.0,266,251,14,1350,692,552,3.147730643725897,1.2715069712251557,118.49960759312708,57.33,2.8705645631839363,0.12773203336623865,0.4768615553256882,0.4495848919830109,-0.48837468245173066,0.1003622049862387,-0.26277082967837806,1912,1933,True,False
286,quinnja01,Jack Quinn,SP,NYA,3920.3333333333335,3904.6666666666674,22.0,247,218,57,1329,756,444,3.2897712779525548,1.3003996258821529,116.17400545610344,59.39,2.858659467009214,0.14642271471790408,0.23292569264210483,0.235032416021983,-0.28847178011714436,0.1813483032604407,0.5085788292322277,1909,1933,False,False
287,lopated01,Eddie Lopat,SP,NYA,2439.3333333333335,2439.333333333333,12.0,166,112,3,859,340,318,3.20620388084176,1.2765783000819895,118.1530188407163,28.23,2.8318010360075405,0.23217827570436245,0.5829755873165833,0.5764578225722342,-0.6195834982305797,0.5933084348952173,-0.524250641007695,1944,1955,False,False
288,mayru01,Rudy May,SP,CAL,2622.0,2603.6666666666665,15.0,152,156,12,1760,535,360,3.4565217391304346,1.24790236460717,107.08995430611401,20.650000000000002,2.8313015552785914,0.21748571670300285,0.18244857810415507,0.40447847434613143,0.565413234293787,-0.010115452316890356,-0.40305602804948154,1965,1983,False,False
289,siebeso01,Sonny Siebert,SP,CLE,2152.0,2152.0,12.0,140,114,16,1512,399,307,3.20771375464684,1.213289962825279,113.22974025237524,29.32,2.8287437999505864,0.2628944051998686,0.22649641174067126,0.32302510564786213,0.42850702742201097,0.35984650579445426,-0.3215668079055784,1964,1975,False,False
290,morrijo04,Johnny Morrison,SP,PIT,1535.0,1493.3333333333335,8.0,103,80,23,546,297,164,3.6469055374592836,1.3550488599348534,113.39059148069693,21.39,2.818875018583988,0.37752790427464117,0.4294209580335659,0.3896915178217617,0.09445532251421326,0.39857293627372986,0.7414413355322063,1920,1930,False,False
291,halldi01,Dick Hall,RP,BAL,1259.6666666666667,1241.0,14.0,93,75,68,741,495,74,3.315162741465996,1.1018788039163798,122.07560383554598,16.87,2.814450003141326,0.4535777603773289,0.3605405844292155,1.1800243941543407,-0.1556966821891901,0.3145384278563684,0.366681665980042,1955,1971,False,False
292,pipgrge01,George Pipgras,SP,NYA,1488.3333333333335,1431.3333333333333,7.0,102,73,12,714,276,189,4.087793952967525,1.4291153415453526,101.07872577132525,12.47,2.795498642760003,0.390614621717746,0.1662836517549521,0.07699227528154672,0.8973991613922447,0.6181031586352765,0.26695175953117045,1923,1935,False,False
293,nolaaa01,Aaron Nola,SP,PHI,1715.6666666666667,1715.6666666666665,11.0,109,89,0,1876,285,285,3.829415193316495,1.1488245579949485,113.7873858753094,37.08,2.7910896653194475,0.3253650280147015,0.144091931294596,0.5489669185887592,0.585850215165919,0.34548236172470287,-0.36598526781616264,2015,2025,False,False
294,schumha02,Hal Schumacher,SP,NY1,2482.3333333333335,2464.0,12.0,158,121,7,906,391,329,3.3573250973546394,1.339868403383913,115.18359418535694,26.93,2.752203755265728,0.223393161953387,0.5917996859523792,0.3702996186210974,-0.2719197009782137,0.4079995553432394,-0.44347635062987345,1931,1946,False,False
295,carlete01,Tex Carleton,SP,CHN,1607.3333333333335,1607.3333333333333,8.0,100,76,9,808,293,202,3.9083367897138115,1.3631273330568228,102.14050328609268,15.53,2.752027352939556,0.34243393027037194,0.1674259304321106,0.2793747113295597,0.7584580687682103,0.43008103284461474,-0.0697405049261065,1932,1940,False,False
296,terryad01,Adonis Terry,SP,BR3,3514.3333333333335,3506.333333333333,13.0,197,196,6,1553,440,406,3.73897372664327,1.372379778051788,105.9240451640289,29.56,2.74226459837956,0.15641779247340395,-0.022499793897490707,0.020888395454381068,0.5351981632335813,0.03417698159350137,0.42945613118764747,1884,1897,False,False
297,benesan01,Andy Benes,SP,SDN,2505.3333333333335,2505.3333333333335,14.0,155,139,1,2000,403,387,3.9731240021287917,1.3116019159127195,107.38228810880211,31.23,2.7328582305283,0.21816324352274874,0.15439402825585527,0.294685581884927,0.5501041825799463,0.16728567852892406,-0.37584631234220933,1989,2002,False,False
298,meekijo01,Jouett Meekin,SP,NY1,2605.333333333333,2592.3333333333335,9.0,152,133,2,901,324,308,4.065890481064484,1.494242579324463,104.15873299258982,25.630000000000003,2.7231434165594703,0.21009207277043612,0.06266145013981045,-0.0028007892707980204,0.8408933843746449,0.24566710799174787,-0.22185190920095538,1891,1900,False,False
299,friedma01,Max Fried,SP,ATL,1079.6666666666667,1020.0,7.0,92,41,0,1052,200,183,3.0342698363692495,1.152207471441803,145.25330189710172,30.39,2.71397788426537,0.5321525263265431,0.7806992475551329,0.5539385402233963,-0.038190343061853024,1.1897668283478693,-0.3703010029970578,2017,2025,False,False
300,finlech01,Chuck Finley,SP,CAL,3197.3333333333335,3197.3333333333335,17.0,200,173,0,2610,524,467,3.8450792326939114,1.3764595496246872,118.36393418176145,58.32,2.6863161659907253,0.16803478936555832,0.2341892605503457,-0.09127907139021496,0.659720381723418,0.19533346673642296,-0.39518990765462403,1986,2002,False,False
301,kilroma01,Matt Kilroy,SP,BL2,2435.6666666666665,2337.333333333334,7.0,141,133,1,1170,303,292,3.4696866018886,1.3133981114000275,111.26037186287277,23.24,2.686206530459619,0.2298522416251813,0.198313360371026,0.2600736760284431,0.5559208023938919,0.14229386902648586,-0.2438745175876159,1886,1898,False,False
302,steined01,Ed Stein,SP,BRO,1656.0,1632.9999999999998,7.0,109,78,3,535,215,183,3.972826086956522,1.4619565217391304,103.6771048332088,18.05,2.682331015558252,0.32851573981117593,0.266213283059244,0.31996255230399556,0.24434951344928615,0.5694194033396399,0.19217997612580792,1890,1898,False,False
303,greggve01,Vean Gregg,SP,CLE,1393.0,1393.0,8.0,92,63,12,720,239,161,2.7006460875807607,1.2864321608040201,125.46436560244511,24.45,2.667032678827626,0.3829192647275846,0.34214514018244946,-0.010971919774730911,0.8645037801592285,0.5557918989122094,0.2030634660691211,1911,1925,False,False
304,plesada01,Dan Plesac,RP,ML4,1072.0,1002.3333333333333,16.0,65,71,158,1041,1064,14,3.6352611940298507,1.2863805970149254,124.96587903969039,17.06,2.631055366862882,0.5249861057923942,0.38423277684255547,0.3479930302977332,1.4430782347978859,-0.23898525201976165,0.8870648397257906,1986,2003,False,False
305,langsma01,Mark Langston,SP,CAL,2962.6666666666665,2962.6666666666665,16.0,179,158,0,2464,457,428,3.9673717371737176,1.3541854185418543,112.0121500528871,49.95,2.622030443370914,0.17700475540307697,-0.014242241663141109,-0.0664464047718463,0.9657244766230435,0.24267108579905264,-0.4261298218363454,1984,1999,False,False
306,rhodear01,Arthur Rhodes,RP,BAL,1187.6666666666667,1044.6666666666667,16.0,87,70,33,1152,900,61,4.076901487510525,1.304238001683974,131.17807957111515,15.16,2.601340648305229,0.4980230979525007,0.2098479609391085,0.5134589435942547,1.353557165496796,0.2457005602851968,-0.23462846841370952,1991,2011,False,False
