playerID,yearID,z_AVG,z_ISO,z_BB,z_SB,z_DEF,PA
aaronha01,1972,0.32656339663830436,2.3531453462769965,2.3527107132111085,-0.41246182017527716,-0.5404238756206687,544.0
aaronha01,1973,1.1597854295945418,3.514259678108771,1.4801316072858675,-0.6975495084631466,-0.33438411253564804,465.0
aaronha01,1974,0.12543073491877738,2.0433591214034252,0.30313006750530097,-0.6959408530886041,-1.0156513181661582,382.0
aaronha01,1975,-0.9083678967070116,-0.08362745653738335,0.9526417207670038,-0.8774008620871665,-1.0146915751131669,543.0
aaronha01,1976,-1.0239843089116039,0.5706125105000907,0.7672443175666079,-0.9292948179665335,-1.0118545321002723,308.0
abreubo01,1997,-0.772869129463448,-0.5941126492161111,0.20332190158854274,0.6490372535632671,-1.0504911557135326,210.0
abreubo01,1998,1.2089469654329144,0.3425183528585486,1.5039796989873278,0.7340560039911636,-0.7935968301930559,589.0
abreubo01,1999,1.754605903614744,0.6506046664821233,1.8598510939137756,1.0745546410863094,-1.5138837929411009,662.0
abreubo01,2000,1.2202536603556409,0.8906389460298418,1.3136856372713859,1.4179441915898905,0.1709082075722461,680.0
abreubo01,2001,0.5960586567757222,1.2157970520758064,1.7422965720532488,1.9430680490964842,-1.0592664035930075,704.0
abreubo01,2002,1.3817534401005123,0.8290769240597566,1.6507248845270084,1.9586087099852865,-1.3576346589334793,685.0
abreubo01,2003,1.0031056275286911,0.03005443708943292,1.95599788277636,1.1044689553916167,-0.9055983602760312,695.0
abreubo01,2004,1.001352342171022,1.1818084543350316,2.4142625536251425,2.5302619304214424,-0.614442138939171,713.0
abreubo01,2005,0.5697929552757465,0.4666656297556511,2.482947244050345,1.6615309790931065,-1.9133702704558648,719.0
abreubo01,2006,0.7433518225246534,-0.0791108207712577,2.7164034320283923,1.5653369181070445,-0.6988844137703493,686.0
abreubo01,2007,0.2748302523960272,0.01575036548536155,0.9538171816478285,0.9944606797410117,-0.661484178739214,699.0
abreubo01,2008,0.8517615665135598,0.2684783503071981,0.5268445900297656,0.8464958583304693,-1.4516861833218277,684.0
abreubo01,2009,0.7866546515764647,-0.3556070143599881,1.5826818852092734,1.487229163256124,-0.5714399942555266,667.0
abreubo01,2010,-0.3053615474043589,0.4747547737804963,1.375543732595946,1.02853056719833,-1.1875782864047295,667.0
abreubo01,2011,-0.26849917364894976,-0.7186289720663263,1.647985789385574,0.8272462757350527,-1.2760531355287896,585.0
abreubo01,2012,-0.5604016439115423,-1.0370245757948737,2.093121708156664,0.24478983624962525,-0.9454616295247555,257.0
abreujo02,2014,1.8035184874168277,2.450252287023265,0.1099884928217221,-0.5795435157771558,-0.7906923269344927,622.0
abreujo02,2015,1.0318235004391694,1.020821792652146,-0.687139410189627,-0.8589792623768926,-1.0957703924352953,668.0
abreujo02,2016,1.046332756109775,0.11621355461322778,-0.5401450163490503,-0.7486453247856827,-0.9046822727448277,695.0
abreujo02,2017,1.4226434031432889,1.1842895517508198,-1.1202608038777206,-0.585113102558131,-0.8227185737980032,675.0
abreujo02,2018,0.33256547057955327,0.764969601274705,-0.661568834208474,-0.6463346085740397,-0.542795192903391,553.0
