saa_rank,name,SAA_final,bWAR,bwar_rank,bWAA,bwaa_rank,JAWS,jaws_rank,WAR7,d_war,d_waa,d_jaws,z_AVG_career,z_ISO_career,z_BB_career,z_SB_career,z_DEF_career,qualifying_seasons,is_hof,is_nel_ranked
210.0,Denny Lyons,5.076234095373533,35.51999999999999,440.0,21.610000000000003,242.0,33.269999999999996,409.0,31.020000000000003,230.0,32.0,199.0,1.11686304771893,0.9068120132973728,1.0484218906177878,-0.4923429408160354,0.0562821707864204,9.0,False,False
211.0,Jimmy Collins,5.0665560332742245,53.25000000000001,181.0,26.369999999999997,181.0,45.795,170.0,38.339999999999996,-30.0,-30.0,-41.0,0.4454621631015576,0.7086275070490111,-0.4481656679428135,-0.5409430465143198,0.6209437494666612,13.0,True,False
212.0,Nelson Cruz,5.066085724163878,42.00000000000001,322.0,12.91,420.0,35.985,346.0,29.97,110.0,208.0,134.0,0.443554115003418,1.260247268473202,0.0411645001042746,-0.3238593156000684,-0.6452802734633987,15.0,False,False
213.0,Joe Medwick,5.063311665372586,54.22,173.0,26.569999999999997,178.0,46.675,160.0,39.129999999999995,-40.0,-35.0,-53.0,1.0967240922197994,0.8577935875399297,-1.1180199186176545,-0.6359550771747804,-0.1629373301635357,13.0,True,False
214.0,Norm Cash,5.055296110197151,52.05,189.0,25.91,188.0,42.86,211.0,33.67,-25.0,-26.0,-3.0,0.3287457904687121,1.1528150914709423,1.2274974271909624,-0.2989812379288579,-0.5097806233766327,14.0,False,False
215.0,Fred Pfeffer,5.026114366821763,26.61,645.0,2.0363999999999987,745.0,24.564999999999998,654.0,22.52,430.0,530.0,439.0,-0.3015427899812177,0.4752280450896284,-0.2274679497792455,0.4008021954404919,1.767255416534268,14.0,False,False
216.0,Orlando Cepeda,5.006007640021108,50.18,207.0,18.14,317.0,42.379999999999995,221.0,34.58,-9.0,101.0,5.0,1.0731773310616644,0.8826778218717706,-0.7446982042386001,0.5296339498592085,-0.9927807507446772,14.0,True,False
217.0,Jose Altuve,5.00517455158887,53.56,178.0,24.03,213.0,46.855000000000004,159.0,40.15,-39.0,-4.0,-58.0,1.4482818165507552,0.1658481171134771,-0.194090164499036,1.0695707940775796,-1.226466490529449,15.0,False,False
218.0,Mike Cameron,4.995354914115797,46.68,247.0,21.040000000000003,255.0,39.665000000000006,265.0,32.650000000000006,29.0,37.0,47.0,-0.8594560125415376,0.4006691457808486,0.5168227726570013,1.0582139199434748,1.943237715917881,14.0,False,False
219.0,Brian Giles,4.99046586540221,51.089999999999996,198.0,27.42,165.0,44.23,195.0,37.37,-21.0,-54.0,-24.0,0.4642662316442528,0.5794823155152643,1.686337593133208,-0.3255701280941008,-0.7355331111055111,13.0,False,False
220.0,Minnie Miñoso,4.970640828840679,53.260000000000005,180.0,28.400000000000002,150.0,46.47,161.0,39.68,-40.0,-70.0,-59.0,0.8720392157969563,0.1212642329632519,0.2324478411363941,1.7152930101927937,-0.5503009291629218,12.0,True,False
221.0,Billy Williams,4.9493022082993825,63.65,107.0,27.06,169.0,52.5,113.0,41.349999999999994,-114.0,-52.0,-108.0,0.7758230918366936,1.0392669179146712,0.2638821093599534,-0.3886749354176609,-1.291815772973026,16.0,True,False
222.0,Dave Winfield,4.947303330697585,64.19999999999999,104.0,24.040000000000003,212.0,51.059999999999995,127.0,37.92,-118.0,-10.0,-95.0,0.4472590186490128,0.9192362952162382,0.2707465317380886,-0.2754721888843029,-0.900448367819521,20.0,True,False
223.0,Rudy York,4.9354090375808095,31.560000000000002,522.0,10.57,475.0,29.325000000000003,501.0,27.09,299.0,252.0,278.0,-0.0325069604742164,1.481998678003544,0.5312400875915779,-0.4559026541583988,-0.1344461004864284,11.0,False,False
224.0,Larry Doyle,4.931506547467197,44.65,279.0,21.03,256.0,37.315,318.0,29.98,55.0,32.0,94.0,0.647113065477287,0.9707335719068352,0.0488544966465954,0.2012689758335087,-0.6732015409240276,14.0,False,False
225.0,Frank Chance,4.923590123779198,46.730000000000004,246.0,29.299999999999997,137.0,41.24,235.0,35.75,21.0,-88.0,10.0,0.9119477884409176,0.4584665369330323,1.2814514503730106,2.384592807013141,-0.597171480312892,11.0,True,False
226.0,Zack Wheat,4.918618894176516,60.21999999999999,127.0,27.92,158.0,47.485,150.0,34.75,-99.0,-68.0,-76.0,0.773672289133731,0.5499429948090959,-0.6065054841541222,-0.5802240864036711,0.1238910606187933,18.0,True,False
227.0,Curtis Granderson,4.865786446700056,47.47,234.0,19.480000000000004,288.0,41.129999999999995,238.0,34.79,7.0,61.0,11.0,-0.5797251164353016,0.9193791972729238,0.8459599122441395,-0.0857791413357226,0.6506629226308094,14.0,False,False
228.0,Tony Gwynn,4.848201621557905,69.15,75.0,36.79,80.0,55.220000000000006,86.0,41.290000000000006,-153.0,-148.0,-142.0,2.187881535000937,-0.5836788267034924,-0.3989513361511027,0.195267789576555,-0.8554423157907718,18.0,True,False
229.0,Sam Thompson,4.832895929064609,44.37999999999999,284.0,22.509999999999994,228.0,38.779999999999994,283.0,33.18,55.0,-1.0,54.0,1.173924882091789,1.6188697717439486,-0.5801137792974811,-0.7642203394563265,-1.1550549840962652,12.0,True,False
230.0,Jimmy Williams,4.770776721909454,33.06,494.0,10.100000000000001,492.0,31.000000000000004,457.0,28.940000000000005,264.0,262.0,227.0,0.1110253363529042,1.0421505508322373,0.210081589482061,-0.6219692934316807,0.5546294797814242,11.0,False,False
231.0,Buddy Bell,4.767848209372168,66.33999999999999,92.0,32.64,118.0,53.419999999999995,105.0,40.5,-139.0,-113.0,-126.0,0.4346594764889367,-0.2015565896878384,-0.2027862799381735,-0.4971866898047326,1.2219686205719344,17.0,False,False
232.0,Roger Bresnahan,4.76181033562827,43.31,301.0,24.947999999999997,196.0,36.755,330.0,30.200000000000003,69.0,-36.0,98.0,0.4932477751498044,0.4979581414157148,2.031963513139552,0.3898771213225899,0.3124182721637643,13.0,True,False
233.0,Jose Bautista,4.760294138843664,36.779999999999994,420.0,12.689999999999998,428.0,37.47,314.0,38.160000000000004,187.0,195.0,81.0,-0.5601469184807549,1.2510282631412224,1.8845855604095751,-0.5117605451935354,-0.3198275732410711,13.0,False,False
234.0,Luis Aparicio,4.75562092840128,55.86,156.0,20.490000000000002,263.0,44.269999999999996,191.0,32.68,-78.0,29.0,-43.0,0.0688465101995126,-0.7168700430162585,-0.6532662008534786,2.488041437551988,1.0520900875606447,18.0,True,False
235.0,Dwight Evans,4.74229858810434,67.16000000000001,90.0,33.06,114.0,52.245000000000005,115.0,37.33,-145.0,-121.0,-120.0,0.0742791413086736,1.0507262949001497,1.2717434610901022,-0.7054273326500715,-0.6328411404856129,19.0,False,False
236.0,Billy Herman,4.732001446183565,57.41,145.0,29.020000000000003,143.0,47.58,148.0,37.74999999999999,-91.0,-93.0,-88.0,0.7052707615784001,-0.272119803707424,-0.1775323577438536,-0.4047549056846061,1.2565786960230352,13.0,True,False
237.0,Cupid Childs,4.725638358160759,44.15,291.0,22.110000000000003,233.0,39.980000000000004,263.0,35.81,54.0,-4.0,26.0,0.5235088455829162,-0.3498520789941791,1.6384760049163969,-0.3987262516135897,0.8275305525003988,12.0,False,False
238.0,Derek Jeter,4.692765399686155,71.29,63.0,29.879999999999995,132.0,56.82000000000001,77.0,42.35,-175.0,-106.0,-161.0,1.313488123429293,-0.3057097139641506,0.1060523178872232,0.5297297419094842,-1.0177763896040544,18.0,True,False
239.0,Torii Hunter,4.6905602798377135,50.64,201.0,16.41,350.0,40.715,248.0,30.79,-38.0,111.0,9.0,0.1850140571259071,0.3093877242128793,-0.6341760787333918,0.026087779419467,0.8805825544646148,17.0,False,False
240.0,Matt Williams,4.680042651807746,46.6,248.0,22.880000000000003,226.0,40.290000000000006,258.0,33.980000000000004,8.0,-14.0,18.0,-0.0176892480238726,1.106704181500176,-0.8676385030160277,-0.4165461529977496,0.8754256461882627,15.0,False,False
241.0,Kip Selbach,4.674876427676344,36.91,416.0,11.62,446.0,32.2,431.0,27.490000000000002,175.0,205.0,190.0,-0.0531614949291673,0.5251576710369131,0.9499845509841244,-0.0192003201060012,0.4413887871913887,13.0,False,False
242.0,Pee Wee Reese,4.656919743301888,68.44,81.0,33.66,108.0,55.22,87.0,42.0,-161.0,-134.0,-155.0,-0.0333299108625725,-0.3086386887875342,0.7584084848026293,1.6498720076334206,0.8010869841782381,15.0,True,False
243.0,Paul Hines,4.655659427625106,44.940000000000005,270.0,19.4109,290.0,35.690000000000005,355.0,26.44,27.0,47.0,112.0,0.7470749477472306,0.4508997046978479,-0.1578513762614262,-0.3819924976195908,0.2448836131242349,18.0,False,False
244.0,Travis Jackson,4.641130056787894,44.040000000000006,293.0,22.19,231.0,39.660000000000004,266.0,35.28,49.0,-13.0,22.0,0.0109301842077057,0.3941355428442598,-0.6657400447114803,-0.3943984727985314,1.744291361797868,13.0,True,False
245.0,Evan Longoria,4.567861147017556,58.93000000000001,136.0,30.86,127.0,50.615,131.0,42.3,-109.0,-118.0,-114.0,0.0684865687804454,0.7233078901582063,0.1250508910437402,-0.3158816779736053,0.4294316109758329,16.0,False,False
246.0,Herman Long,4.561536691681033,36.93,415.0,8.79,537.0,30.915,462.0,24.9,169.0,291.0,216.0,-0.1382300993281429,0.2494457533501159,-0.3113828956515001,0.515052090292133,0.924626240626828,15.0,False,False
247.0,Mike Griffin,4.548118062457989,40.87,344.0,20.619999999999997,261.0,34.725,377.0,28.580000000000005,97.0,14.0,130.0,0.1777474079936339,0.1492902008766793,0.8026995318815898,0.1768290589373898,1.2732206119011364,12.0,False,False
248.0,Victor Martinez,4.547243183364442,31.759999999999998,514.0,3.09,716.0,30.375,477.0,28.99,266.0,468.0,229.0,1.016665822685549,0.0200941329525639,0.0883895592191644,-0.5775450437094791,-0.1537845671341044,14.0,False,False
249.0,Carlos Delgado,4.539986125491131,44.36,285.0,15.57,364.0,39.42,272.0,34.480000000000004,36.0,115.0,23.0,0.2008380040562168,1.3695432676150174,0.7908613780604109,-0.5847167726215924,-0.899059723831382,13.0,False,False
250.0,Keith Hernandez,4.511281545649518,60.349999999999994,126.0,31.979999999999997,121.0,50.815,130.0,41.28,-124.0,-129.0,-120.0,0.8768391238589006,-0.0828834645309331,0.9888459437606774,-0.1955076489552064,-0.0366153206901292,15.0,False,False
251.0,Maury Wills,4.5041173217786294,39.68999999999999,364.0,10.630000000000003,473.0,34.644999999999996,379.0,29.6,113.0,222.0,128.0,0.8142709649856974,-1.2578437706088392,-0.6320133966730421,3.8706105857218462,0.6582132740467771,13.0,False,False
252.0,DJ LeMahieu,4.49413199127009,30.57,539.0,9.169999999999998,523.0,28.04,550.0,25.509999999999998,287.0,271.0,298.0,0.965540438510374,-0.706029659719871,0.0778955659928366,-0.1016395032724644,1.3194049407236828,13.0,False,False
253.0,Dave Parker,4.486447036297745,40.120000000000005,356.0,6.519999999999998,599.0,38.74,286.0,37.36,103.0,346.0,33.0,0.6894255012709485,0.707962653570427,-0.6792679616596232,-0.3404829925715532,-0.8380222805081035,18.0,True,False
254.0,Garry Maddox,4.478679684309563,36.80000000000001,419.0,14.770000000000001,379.0,33.605000000000004,400.0,30.41,165.0,125.0,146.0,0.4297486226660748,-0.1712748164929548,-1.2437984234691126,0.5855753365027819,1.8122520009467356,14.0,False,False
255.0,Charlie Blackmon,4.464731239535366,21.54,763.0,0.41999999999999904,791.0,20.154999999999998,791.0,18.769999999999996,508.0,536.0,536.0,1.1311413638572174,0.3206745181033285,-0.5040371804366361,0.2458640116782318,-0.3484060640791017,12.0,False,False
256.0,Anthony Rizzo,4.46435822684635,40.47000000000001,350.0,17.562500000000004,330.0,36.49000000000001,336.0,32.51,94.0,74.0,80.0,0.1997874715293094,0.5674686585601378,0.4443916026891555,-0.041852876276955,0.2990308625780039,13.0,False,False
257.0,Tony Fernandez,4.450920863899957,45.300000000000004,266.0,17.19,334.0,37.88,302.0,30.46,9.0,77.0,45.0,0.7208074854656139,-0.3208408985623053,-0.2218301840045607,0.3016914639767411,0.8723021785045031,15.0,False,False
258.0,Ichiro Suzuki,4.441276024440895,59.97,130.0,24.4451,201.0,51.82,119.0,43.67,-128.0,-57.0,-139.0,1.3920696343207573,-1.3011669872623728,-0.8818594552729496,1.5512046288708825,0.1822416023487765,17.0,True,False
259.0,J. D. Martinez,4.4182590173573075,30.780000000000005,536.0,8.100000000000001,553.0,30.1,483.0,29.42,277.0,294.0,224.0,0.8038191126467684,1.0540775898676658,-0.0134165795401697,-0.6609755660933042,-1.102119963697088,14.0,False,False
260.0,Pete Rose,4.415067443999916,79.61000000000001,40.0,29.099999999999998,140.0,62.25500000000001,45.0,44.9,-220.0,-120.0,-215.0,1.1474109741942835,-0.5175502729644031,0.2797877818892156,-0.1758132169126585,-0.6154223285942162,24.0,False,False
261.0,Bob Elliott,4.406792677127288,50.809999999999995,200.0,21.109999999999996,253.0,42.925,210.0,35.040000000000006,-61.0,-8.0,-51.0,0.3456677063401016,0.4655322947083713,0.4835634709210076,-0.3002899334283215,0.0729833677937483,14.0,False,False
262.0,Andy Van Slyke,4.398841904402686,41.34,339.0,20.229999999999997,270.0,37.13,322.0,32.92,77.0,8.0,60.0,0.1514008320367351,0.4090404511229483,0.3996683706410867,0.3969204828602831,0.6288653325963217,13.0,False,False
263.0,Juan Gonzalez,4.39157773075004,38.68,378.0,13.700000000000001,402.0,33.935,392.0,29.19,115.0,139.0,129.0,0.6942067323575118,1.652443923123038,-0.8641639259912617,-0.9584542312626254,-0.6815276562134014,13.0,False,False
264.0,Ed Williamson,4.359416414795884,35.699999999999996,437.0,17.6708,327.0,32.144999999999996,432.0,28.589999999999996,173.0,63.0,168.0,-0.165110154268939,0.9586493722651004,1.6229450637578366,-0.6656713613235781,0.1188096446505366,13.0,False,False
265.0,Harry Davis,4.356190739666942,38.46999999999999,387.0,10.97,465.0,33.345,406.0,28.22,122.0,200.0,141.0,0.1255668123554129,1.403039305203741,0.022479856000197,0.0737639044987375,-0.7397550627660042,14.0,False,False
266.0,Jeff Heath,4.327622707240124,37.63,404.0,19.66,284.0,33.620000000000005,399.0,29.610000000000007,138.0,18.0,133.0,0.3456471772109374,1.5690851444697431,0.250441038271301,-0.0973262307732414,-0.4291524821142634,10.0,False,False
267.0,Christian Yelich,4.316233910097884,44.97,268.0,22.07,235.0,39.47,271.0,33.96999999999999,1.0,-32.0,4.0,0.9162609782996616,0.1538352214350396,1.0251540811143716,0.7758237869711596,-0.907145104299558,13.0,False,False
268.0,Alfonso Soriano,4.31541783636448,28.55,590.0,2.0899999999999994,743.0,28.085,548.0,27.62,322.0,475.0,280.0,0.0311714188657916,1.2116995445218095,-0.7891819297099675,0.9147444623469898,-0.7125492100588406,14.0,False,False
269.0,Willie Wilson,4.314887716859966,46.12,255.0,20.07,275.0,40.05,261.0,33.980000000000004,-14.0,6.0,-8.0,0.523337366865074,-0.9817141679418994,-1.135671989899795,2.136742115857572,1.5448810301748497,16.0,False,False
270.0,Adam Jones,4.278709558478932,32.46,505.0,6.39,605.0,28.995,518.0,25.53,235.0,335.0,248.0,0.4430117823393287,0.2568124672594503,-1.339605160781602,-0.4162720547288311,1.466559388418706,12.0,False,False
271.0,Dick Bartell,4.269158549245376,41.39,338.0,13.12,416.0,35.735,353.0,30.080000000000002,67.0,145.0,82.0,-0.0435844963986582,-0.2505400518792887,-0.1293583641328102,-0.0242309207928845,1.997890321517807,16.0,False,False
272.0,Johnny Damon,4.259146953517545,56.33,152.0,19.360000000000003,292.0,44.64,187.0,32.949999999999996,-120.0,20.0,-85.0,0.3517002367274977,-0.3601918155713539,-0.0220526938851826,0.9781630174012158,0.4880499206358736,18.0,False,False
273.0,Brooks Robinson,4.25167177960071,78.32000000000001,43.0,39.58,63.0,62.05500000000001,47.0,45.79,-230.0,-210.0,-226.0,0.229937006287502,-0.0593995592005688,-0.5364480813392091,-0.5845616581932186,1.0757529176726452,19.0,True,False
274.0,George Foster,4.243324788127053,44.199999999999996,289.0,18.42,309.0,40.519999999999996,252.0,36.84,15.0,35.0,-22.0,0.1338478181238744,1.2490665711521125,-0.0839674405380593,-0.7547709090997126,-0.5984812728641181,14.0,False,False
275.0,Alex Bregman,4.220883177052869,47.28,235.0,28.25,154.0,42.775,212.0,38.269999999999996,-40.0,-121.0,-63.0,0.6145511318304353,0.6036496983240303,0.9713685357724304,-0.2837546419163219,0.3149905090829311,9.0,False,False
276.0,Pedro Guerrero,4.220675092294529,34.45,463.0,13.92,398.0,33.2,415.0,31.950000000000003,187.0,122.0,139.0,1.1374458326802124,0.6933383854418923,0.3584374914918258,-0.200217557472686,-0.8719577320677132,10.0,False,False
277.0,Bobby Bonilla,4.198282266816898,30.240000000000002,547.0,3.9901000000000004,670.0,28.83,523.0,27.419999999999998,270.0,393.0,246.0,0.3701639370099274,0.738415742655739,0.5337880859468962,-0.72344724657968,-0.3360570238021031,14.0,False,False
278.0,Will Clark,4.19107515960803,56.48,150.0,29.109999999999996,139.0,46.28,165.0,36.080000000000005,-128.0,-139.0,-113.0,0.9434041102206182,0.5053454064970261,0.3865752995214016,-0.3457481007419606,-0.749986288737918,15.0,False,False
279.0,Jose Canseco,4.188245180846973,42.35,315.0,15.1453,372.0,35.980000000000004,347.0,29.61,36.0,93.0,68.0,-0.2156928815891247,1.5042289132134306,0.5038504333226215,0.1050722323841328,-0.8569745004196229,16.0,False,False
280.0,Xander Bogaerts,4.1872171492138754,43.370000000000005,300.0,18.28,315.0,38.855000000000004,282.0,34.339999999999996,20.0,35.0,2.0,0.9741909733322068,0.0231687999607902,0.1528824769247201,-0.0515383596807858,-0.0493396826566073,12.0,False,False
281.0,Tony Perez,4.15926918725493,53.94,175.0,17.96,322.0,45.185,181.0,36.43,-106.0,41.0,-100.0,0.4790259551220709,0.8169238971271606,-0.2593325732503713,-0.4608527761933494,-0.6660665573919233,21.0,True,False
282.0,Gil Hodges,4.126372397562921,43.839999999999996,296.0,12.700000000000001,427.0,38.72,287.0,33.6,14.0,145.0,5.0,0.0097963813098639,1.1199149754380655,0.4374087192441178,-0.0126534963650725,-0.4899423444968369,14.0,True,False
283.0,Jack Fournier,4.126313775535836,41.14000000000001,340.0,20.4173,266.0,37.955000000000005,300.0,34.77,57.0,-17.0,17.0,0.5931078899813078,1.085334244779821,0.55843304794298,-0.0030950466651191,-0.65143222055321,11.0,False,False
284.0,Jason Giambi,4.125732009190578,50.49999999999999,204.0,19.550000000000004,286.0,46.33,164.0,42.160000000000004,-80.0,2.0,-120.0,0.1076870073518825,0.9850996596378508,1.5811078557950151,-0.6082380037697656,-1.1976242724016457,17.0,False,False
285.0,Lou Brock,4.115391702056537,45.34,265.0,8.38,545.0,38.68000000000001,288.0,32.02,-20.0,260.0,3.0,0.7986135219375983,-0.4153734389694585,-0.6721976612408691,3.742016331657068,-1.1853123966260093,18.0,True,False
286.0,Dave Concepcion,4.102786302006305,40.13000000000001,355.0,8.373400000000002,547.0,35.005,370.0,29.88,69.0,261.0,84.0,0.1461309537629656,-0.4184773645644747,-0.1829298780928839,0.5615483956292826,0.8025028437365996,19.0,False,False
287.0,Garry Templeton,4.100959238451839,27.85,612.0,0.78,776.0,25.78,614.0,23.71,325.0,489.0,327.0,0.2523654373514976,-0.3973434578144593,-1.0764931057717742,0.2814235679314981,1.3490735600319903,16.0,False,False
288.0,Javy Lopez,4.080210177149345,29.66,561.0,11.330000000000002,451.0,27.275,568.0,24.89,273.0,163.0,280.0,0.539410599638295,0.643074900419557,-0.7529284890742269,-0.5734838349121408,0.8121928866774711,13.0,False,False
289.0,Brian McCann,4.078848431132763,31.589999999999996,521.0,9.770000000000001,503.0,28.014999999999997,552.0,24.439999999999998,232.0,214.0,263.0,0.0733886451618247,0.5805292395088361,0.26783002928888,-0.3780221686343592,0.8861259416419384,15.0,False,False
290.0,Jacoby Ellsbury,4.059301380600772,30.959999999999994,531.0,12.86,422.0,29.374999999999993,500.0,27.789999999999996,241.0,132.0,210.0,0.6047692561126214,-0.4748472833766298,-0.3288783564685728,2.2804603570263784,0.9433812111133354,9.0,False,False
291.0,Eric Chavez,4.05131573044527,38.25000000000001,393.0,16.44,347.0,34.68000000000001,378.0,31.11,102.0,56.0,87.0,-0.0582465248230294,0.7558955773565144,0.4489699465829088,-0.2623620849218486,0.94110691521428,11.0,False,False
292.0,Paul Blair,4.047208280491486,37.74,402.0,14.71,384.0,36.550000000000004,334.0,35.36000000000001,110.0,92.0,42.0,-0.3868177827342759,-0.073419063939206,-0.6438829667065441,0.474816177332341,2.2425771628154383,12.0,False,False
293.0,Jose Reyes,4.04029827824694,36.989999999999995,414.0,12.7022,426.0,33.165,416.0,29.34,121.0,133.0,123.0,0.5252835147816843,-0.0687055508409318,-0.2721589793115687,2.386281375331371,-0.3051985306832687,15.0,False,False
294.0,Pie Traynor,4.039115033178664,38.669999999999995,379.0,11.87,442.0,32.839999999999996,426.0,27.009999999999998,85.0,148.0,132.0,0.7622022100166075,-0.0526294228259423,-0.7702509203156531,0.1624300661628491,0.6956541722694229,14.0,True,False
295.0,Robin Ventura,3.9964788465464354,56.099999999999994,154.0,28.5155,149.0,47.375,154.0,38.650000000000006,-141.0,-146.0,-141.0,-0.0994623654648126,0.302302846024612,1.0842337226200478,-0.5967659368462453,0.8277875776631383,14.0,False,False
296.0,Rabbit Maranville,3.9930114848486498,44.19,290.0,8.250000000000002,552.0,37.39,315.0,30.589999999999996,-6.0,256.0,19.0,-0.587043987140912,-0.3649293420777935,-0.2096088077805308,0.1662962648996471,2.0185615462976876,19.0,True,False
297.0,Marcus Semien,3.989340020266474,49.71999999999999,212.0,25.560000000000002,191.0,45.345,179.0,40.97,-85.0,-106.0,-118.0,-0.0919904211362363,0.3952835004029,0.3049123244045363,0.142253529818476,0.9247420101385274,12.0,False,False
298.0,Stan Hack,3.989336788339008,54.95,167.0,26.96,170.0,46.08,169.0,37.21,-131.0,-128.0,-129.0,0.6887181200464926,-0.4350157900206149,1.0221432404879969,0.6052332656887086,0.1514584697970252,14.0,False,False
299.0,Ken Caminiti,3.983063770062104,33.47,483.0,11.32,453.0,31.645,442.0,29.82,184.0,154.0,143.0,0.1046952781379544,0.3313572094201245,0.3011091059104347,-0.1633103531447873,0.5434365909544098,14.0,False,False
300.0,Jud Wilson,3.9586078981736783,35.06,448.0,23.9,215.0,29.235000000000003,505.0,23.410000000000004,148.0,-85.0,205.0,1.8391245756611392,0.9807586947503676,0.4389204628791652,1.204267819185826,-0.5441526446909911,11.0,True,True
301.0,Rick Monday,3.957739990484407,33.14,491.0,9.650000000000002,509.0,28.03,551.0,22.92,190.0,208.0,250.0,-0.1320258217192592,0.7889687030258012,1.0982069783389616,-0.2355468016448131,0.3116130356417068,15.0,False,False
302.0,Wally Schang,3.952330530474752,48.32,222.0,23.209999999999997,220.0,38.230000000000004,293.0,28.14,-80.0,-82.0,-9.0,0.2605079705344973,0.4605361235767866,1.5799224903004394,-0.1058435404091578,0.4623642368911528,16.0,False,False
303.0,Heinie Zimmerman,3.9436581621037927,33.169999999999995,490.0,14.680000000000001,385.0,31.244999999999997,452.0,29.32,187.0,82.0,149.0,0.7655936605006264,1.1120932174141025,-1.2401410118209837,-0.2373086131442828,0.0479039461568698,10.0,False,False
304.0,Bill Terry,3.942007333822633,56.459999999999994,151.0,33.56,110.0,49.86,134.0,43.260000000000005,-153.0,-194.0,-170.0,1.2220795565091989,0.343515932534281,-0.4168160483200719,-0.4492046338914862,-0.2766217587476273,12.0,True,False
305.0,Dolph Camilli,3.9367414972694847,42.98,304.0,21.349999999999998,248.0,41.43,233.0,39.88,-1.0,-57.0,-72.0,-0.3049531185094807,1.309343297584619,1.500399771984027,-0.1630753454480006,-0.6293816625919274,11.0,False,False
306.0,Adrian Gonzalez,3.9262584183816625,43.64,297.0,18.369999999999997,312.0,39.18,277.0,34.72,-9.0,6.0,-29.0,0.7242405472372864,0.4778780301651992,0.1518623047188791,-0.5626802287771836,-0.1503095633324912,12.0,False,False
307.0,Tony Lazzeri,3.923841446997261,47.49,233.0,20.49,264.0,40.75,247.0,34.01,-74.0,-43.0,-60.0,0.0147356483903431,0.8577629164613776,0.9060342425929614,0.431035277676993,-0.3298369661257103,12.0,True,False
308.0,Billy Werber,3.921151397034277,25.749999999999996,670.0,5.939999999999999,617.0,24.47,656.0,23.189999999999998,362.0,309.0,348.0,-0.3885728821331166,-0.0557081465029406,0.8127273122828355,2.0955517353063686,0.953168687488553,10.0,False,False
309.0,Lance Parrish,3.920843007188775,39.48,366.0,13.7,403.0,33.915,393.0,28.35,57.0,94.0,84.0,-0.2975751214356337,1.0095795337668476,-0.3067626743476224,-0.4462160256466413,0.8077986435195097,16.0,False,False
310.0,Vinny Castilla,3.9177528267283033,19.349999999999998,832.0,-3.289999999999999,890.0,20.075,793.0,20.8,522.0,580.0,483.0,0.0549867170777889,0.532462327003847,-0.9641876908796176,-0.540138436659058,0.720427080475131,13.0,False,False
311.0,Derrek Lee,3.904899671299513,34.580000000000005,459.0,10.44,478.0,30.950000000000003,459.0,27.319999999999997,148.0,167.0,148.0,0.2805977893951186,0.5686793277875579,0.2972253370688972,0.1330385445078588,-0.3522115518730546,14.0,False,False
312.0,Carl Crawford,3.892951349331916,39.16,371.0,14.390000000000002,391.0,35.71,354.0,32.260000000000005,59.0,79.0,42.0,0.714472205810921,-0.3400984843908007,-1.0842633643559332,2.7637382133249786,0.0346901332743142,12.0,False,False
313.0,Dwayne Murphy,3.870408725177518,33.239999999999995,489.0,16.61,344.0,31.544999999999998,446.0,29.85,176.0,31.0,133.0,-0.825265357704327,0.236954184217378,1.6385506771855798,-0.2500186726018563,2.6343443537506137,9.0,False,False
314.0,Matt Kemp,3.8530517135440014,21.639999999999997,760.0,0.02999999999999725,799.0,22.599999999999998,708.0,23.56,446.0,485.0,394.0,0.6891731706788219,0.719098642962372,-0.3776130324451051,0.3101576324314041,-0.5306621033914057,12.0,False,False
315.0,Tim Salmon,3.8522455417006287,40.589999999999996,349.0,16.05,354.0,36.114999999999995,344.0,31.64,34.0,39.0,29.0,0.2161644524032171,0.7012847709579888,1.1744912818774955,-0.7662143343045175,-0.2384677087882278,13.0,False,False
316.0,Buddy Myer,3.845619367747714,48.28999999999999,223.0,19.030000000000005,297.0,40.31999999999999,255.0,32.349999999999994,-93.0,-19.0,-61.0,0.4249311839568387,-0.3027101665223568,0.8995680764415843,0.3354996017341952,0.4611829137028704,15.0,False,False
317.0,Bill Freehan,3.8103094548255743,44.739999999999995,277.0,21.159999999999997,251.0,39.23,275.0,33.72,-40.0,-66.0,-42.0,0.1519968050012904,0.4251207509108645,0.0703461980392825,-0.3815186365258082,0.8134575176231207,14.0,False,False
318.0,Elvis Andrus,3.8022521546650863,34.529999999999994,461.0,5.499999999999999,629.0,30.729999999999997,469.0,26.93,143.0,311.0,151.0,0.2940212633154387,-0.9121273835771584,-0.2413640532839294,1.2151925330751896,1.4701998369646765,14.0,False,False
319.0,Baby Doll Jacobson,3.797444628322857,29.24,571.0,5.769999999999998,622.0,28.185,545.0,27.13,252.0,303.0,226.0,0.3274461959296935,0.3463554338461843,-0.7619478617950735,-0.5784107139415141,1.0402567763144952,11.0,False,False
320.0,Babe Herman,3.791030717814367,39.5,365.0,19.17,294.0,35.379999999999995,361.0,31.259999999999998,45.0,-26.0,41.0,0.6448522222091383,1.1355658566157538,-0.0465609575574535,-0.0373708526249778,-0.8672679747558282,11.0,False,False
321.0,Al Oliver,3.7877154340188186,43.63999999999999,298.0,11.850000000000001,443.0,35.864999999999995,350.0,28.090000000000003,-23.0,122.0,29.0,1.0880605612995735,0.1577998665374148,-1.0464096532439733,-0.5095681312392999,-0.1398832496770163,17.0,False,False
